Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Akluj,01/07/2020,1,Other,2500,3000,2700,
,03/07/2020,1,Other,2000,3000,2500,
,04/07/2020,2,Other,1500,2500,2000,
Aurangabad,01/07/2020,4,Other,1500,3300,2400,
Chandrapur(Ganjwad),04/07/2020,40,Other,2000,2500,2200,
Chandvad,01/07/2020,1,Local,1350,2800,1750,
,03/07/2020,1,Local,900,2650,1625,
,04/07/2020,2,Local,500,2500,1625,
,05/07/2020,2,Local,500,1625,1375,
,13/07/2020,1,Local,1250,3525,2750,
,14/07/2020,1,Local,2750,4050,3500,
,15/07/2020,1,Local,1625,4575,3000,
,16/07/2020,1,Local,2875,5050,3250,
,17/07/2020,1,Local,1350,4000,2500,
,18/07/2020,1,Local,2000,4375,3000,
,19/07/2020,2,Local,500,3600,2000,
Devala,08/07/2020,2,Other,50,200,150,
,09/07/2020,1,Other,70,120,100,
Junnar(Narayangaon),04/07/2020,808,Local,500,750,600,
Kalmeshwar,01/07/2020,1,Other,4575,5000,4845,
,03/07/2020,2,Other,3835,4500,4215,
,04/07/2020,2,Other,3275,4000,3595,
,07/07/2020,2,Other,2885,3500,3265,
,18/07/2020,2,Other,3565,4000,3845,
Kamthi,04/07/2020,1,Local,3000,4500,4000,
,05/07/2020,1,Local,3000,4500,4000,
,07/07/2020,1,Local,3000,4500,4000,
,11/07/2020,2,Local,3000,4500,4000,
,12/07/2020,1,Local,3000,4500,4000,
Karad,04/07/2020,2,Other,1500,2000,2000,
,05/07/2020,5,Other,1000,1500,1500,
,12/07/2020,1,Other,2000,2500,2500,
Kolhapur,05/07/2020,49,Other,500,1500,1000,
,07/07/2020,17,Other,500,2000,1250,
,12/07/2020,47,Other,1000,3500,2250,
,19/07/2020,68,Other,1500,3500,2500,
Mumbai,04/07/2020,204, ,NR,NR,NR,
Nasik,04/07/2020,71,Other,500,1250,875,
Palus,12/07/2020,1,Other,1500,2000,1700,
Patan,01/07/2020,3,Other,1500,2000,1750,
,03/07/2020,2,Other,1200,1800,1500,
Pune,05/07/2020,292,Local,500,2000,1250,
,07/07/2020,177,Local,400,1000,700,
Pune(Khadiki),08/07/2020,1,Local,1000,1300,1150,
Rahuri,12/07/2020,4,Other,500,2300,1695,
,19/07/2020,3,Other,300,2500,1755,
Ramtek,19/07/2020,7,Other,2000,4000,3000,
Ratnagiri (Nachane),01/07/2020,22,Other,2000,3500,2800,
Sangamner,01/07/2020,236,Other,500,3500,2000,
,02/07/2020,318,Other,500,3000,1750,
,03/07/2020,327,Other,500,2000,1250,
,04/07/2020,366,Other,250,1750,1000,
,05/07/2020,304,Other,250,1750,1000,
,08/07/2020,271,Other,250,2250,1250,
,14/07/2020,193,Other,500,3750,2125,
,17/07/2020,178,Other,500,3500,2000,
,18/07/2020,179,Other,500,2750,1625,
Satara,01/07/2020,8,Other,1000,2000,1500,
Vadgaonpeth,02/07/2020,8,Local,1000,2000,1500,
Vai,01/07/2020,9,Local,1000,2300,1650,
,07/07/2020,8,Local,700,1500,1100,
,10/07/2020,9,Local,1500,2300,1900,
,12/07/2020,8,Local,2500,3500,3000,
