Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,02/01/2012,502.6,Onion,200,825,535,
Azadpur,03/01/2012,1616.4, ,NR,NR,NR,
Azadpur,04/01/2012,1100.4,Onion,200,800,525,
Azadpur,05/01/2012,827.9,Onion,200,800,525,
Azadpur,06/01/2012,1090.4,Onion,200,800,525,
Azadpur,07/01/2012,1157.9,Onion,200,800,525,
Azadpur,09/01/2012,1367.2,Onion,200,800,525,
Azadpur,10/01/2012,1122,Onion,200,750,485,
Azadpur,11/01/2012,619.7,Onion,200,700,470,
Azadpur,12/01/2012,1835.8,Onion,200,675,455,
Azadpur,13/01/2012,1999,Onion,200,675,455,
Azadpur,14/01/2012,940.8,Onion,200,675,448,
Azadpur,16/01/2012,368,Onion,200,700,475,
Azadpur,17/01/2012,1404.1,Onion,200,725,500,
Azadpur,18/01/2012,888.4,Onion,200,725,500,
Azadpur,19/01/2012,644.4,Onion,200,750,485,
Azadpur,20/01/2012,2261.4,Onion,200,750,485,
Azadpur,21/01/2012,408.4,Onion,200,750,485,
Azadpur,23/01/2012,1629.1,Onion,250,700,490,
Azadpur,24/01/2012,706,Onion,250,700,490,
Azadpur,25/01/2012,1125.3,Onion,250,700,490,
Azadpur,27/01/2012,2838.4,Onion,250,675,481,
Azadpur,28/01/2012,1387.3,Onion,250,675,481,
Azadpur,30/01/2012,722.6,Onion,250,650,483,
Azadpur,31/01/2012,1441.9,Onion,250,650,475,
Keshopur,01/01/2012,89.79,Other,500,800,650,
Keshopur,02/01/2012,61.39,Other,500,800,650,
Keshopur,03/01/2012,53.56,Other,500,850,675,
Keshopur,08/01/2012,98.97,Other,500,800,650,
Keshopur,09/01/2012,125.11,Other,500,800,650,
Keshopur,10/01/2012,24.55,Other,500,800,650,
Keshopur,12/01/2012,65.84,Other,500,800,650,
Keshopur,13/01/2012,84.12,Other,500,800,650,
Keshopur,14/01/2012,42.55,Other,500,850,675,
Keshopur,15/01/2012,22.65,Other,500,850,675,
Keshopur,16/01/2012,32.59,Other,500,800,650,
Keshopur,17/01/2012,90.96,Other,550,800,675,
Keshopur,19/01/2012,67.15,Other,550,800,625,
Keshopur,20/01/2012,123.78,Other,550,800,625,
Keshopur,21/01/2012,40.5,Other,550,800,625,
Keshopur,22/01/2012,35.8,Other,550,800,625,
Keshopur,23/01/2012,10.53,Other,550,800,625,
Keshopur,24/01/2012,81.37,Other,550,800,625,
Keshopur,25/01/2012,150.46,Onion,550,800,625,
Keshopur,27/01/2012,88,Onion,550,875,712.5,
Keshopur,28/01/2012,170.42,Onion,550,875,712.5,
Keshopur,29/01/2012,143.45,Onion,500,875,687.5,
Keshopur,30/01/2012,63.95, ,NR,NR,NR,
Keshopur,31/01/2012,167.55,Onion,550,875,687.5,
Shahdara,01/01/2012,91.2,Nasik,500,700,600,
Shahdara,02/01/2012,100.8,Nasik,600,800,700,
Shahdara,02/01/2012,100.8,Onion,500,700,600,
Shahdara,03/01/2012,171,Nasik,600,750,650,
Shahdara,04/01/2012,46.3,Nasik,600,800,700,
Shahdara,04/01/2012,46.3,Onion,500,700,600,
Shahdara,05/01/2012,121.9,Nasik,600,800,700,
Shahdara,05/01/2012,121.9,Onion,500,700,600,
Shahdara,06/01/2012,175.8, ,NR,NR,NR,
Shahdara,07/01/2012,112.3,Nasik,600,800,700,
Shahdara,08/01/2012,97.9,Nasik,600,800,700,
Shahdara,08/01/2012,97.9,Onion,400,600,500,
Shahdara,09/01/2012,50.4,Nasik,550,750,650,
Shahdara,09/01/2012,50.4,Onion,400,600,500,
Shahdara,10/01/2012,131.2,Nasik,500,700,600,
Shahdara,10/01/2012,131.2,Onion,400,600,500,
Shahdara,11/01/2012,139.7,Nasik,500,700,600,
Shahdara,11/01/2012,139.7,Onion,400,600,500,
Shahdara,12/01/2012,113.6,Nasik,500,700,600,
Shahdara,12/01/2012,113.6,Onion,400,600,500,
Shahdara,13/01/2012,166,Nasik,500,700,600,
Shahdara,13/01/2012,166,Onion,400,600,500,
Shahdara,14/01/2012,150.7,Nasik,500,700,600,
Shahdara,15/01/2012,104.8,Nasik,400,600,500,
Shahdara,15/01/2012,104.8,Onion,300,500,400,
Shahdara,16/01/2012,123.2,Nasik,600,800,700,
Shahdara,16/01/2012,123.2,Onion,400,600,500,
Shahdara,17/01/2012,52.9,Nasik,700,900,800,
Shahdara,17/01/2012,52.9,Onion,400,600,500,
Shahdara,18/01/2012,72.8,Nasik,700,900,800,
Shahdara,18/01/2012,72.8,Onion,500,700,600,
Shahdara,19/01/2012,131.4,Nasik,700,900,800,
Shahdara,19/01/2012,131.4,Onion,500,700,600,
Shahdara,20/01/2012,90.5,Nasik,600,800,700,
Shahdara,20/01/2012,90.5,Onion,400,600,500,
Shahdara,21/01/2012,90.5,Nasik,600,800,700,
Shahdara,21/01/2012,90.5,Onion,400,600,500,
Shahdara,22/01/2012,143.4,Nasik,600,800,700,
Shahdara,22/01/2012,143.4,Onion,400,600,500,
Shahdara,23/01/2012,199.9,Nasik,600,800,700,
Shahdara,23/01/2012,199.9,Onion,500,700,600,
Shahdara,24/01/2012,154.5,Nasik,800,1000,900,
Shahdara,24/01/2012,154.5,Onion,700,900,800,
Shahdara,26/01/2012,502.2,Nasik,500,700,600,
Shahdara,27/01/2012,117,Nasik,500,700,600,
Shahdara,28/01/2012,45.7,Nasik,500,700,600,
Shahdara,28/01/2012,45.7,Onion,400,600,500,
Shahdara,29/01/2012,51.1,Nasik,500,700,600,
Shahdara,30/01/2012,72.2,Nasik,500,700,600,
Shahdara,31/01/2012,120.2,Nasik,500,700,600,
