Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ambikapur,30/09/2018,50,Local,1740,1740,1740,
Baikunthpur,18/09/2018,2,Other,1700,1700,1700,
Baikunthpur,24/09/2018,3,Other,1600,1700,1700,
Baikunthpur,29/09/2018,6.5,Other,1700,1700,1700,
Balodabazar,05/09/2018,2.5,Other,1725,1750,1725,
Baramkela,27/09/2018,25.59,Other,1955,1955,1955,
Basana,04/09/2018,5,Deshi,1700,1700,1700,
Basana,09/09/2018,5,Deshi,1700,1700,1700,
Bemetara,18/09/2018,45,Other,1800,1800,1800,
Bhaisma,11/09/2018,126,Medium,1850,3250,2800,
Bhatapara,01/09/2018,15.2,Local,1860,1900,1891,
Bhatapara,05/09/2018,28.4,Local,1856,1920,1900,
Bhatapara,07/09/2018,22,Local,1876,1900,1885,
Bhatapara,08/09/2018,24,Local,1500,1932,1900,
Bhatapara,11/09/2018,2.02,Local,1899,1934,1920,
Bhatapara,12/09/2018,15.2,Local,1800,1930,1911,
Bhatapara,14/09/2018,13.1,Local,1900,1936,1929,
Bhatapara,15/09/2018,13.8,Local,1898,1936,1930,
Bhatapara,17/09/2018,15.3,Local,1850,1940,1920,
Bhatapara,18/09/2018,16.5,Local,1900,1945,1929,
Bhatapara,19/09/2018,25.1,Local,1899,1937,1921,
Bhatapara,20/09/2018,14.6,Local,1840,1932,1925,
Bhatapara,22/09/2018,7.2,Local,1921,1944,1937,
Bhatapara,24/09/2018,9.8,Local,1900,1935,1931,
Bhatapara,25/09/2018,22.5, ,NR,NR,NR,
Bhatapara,26/09/2018,18.7,Local,1926,1946,1942,
Bhatapara,27/09/2018,23.7,Local,1921,1949,1939,
Bhatapara,29/09/2018,22.9,Local,1900,1950,1941,
Bilaspur,01/09/2018,10.4, ,NR,NR,NR,
Bilaspur,04/09/2018,20.7, ,NR,NR,NR,
Bilaspur,05/09/2018,6.1,Local,1931,1931,1931,
Bilaspur,06/09/2018,12.7,Local,1925,1925,1925,
Bilaspur,08/09/2018,21.2,Local,1930,1965,1930,
Bilaspur,12/09/2018,5.3,Local,1955,1955,1955,
Bilaspur,15/09/2018,5.4,Local,1925,1925,1925,
Bilaspur,19/09/2018,20.4,Local,1923,1930,1925,
Bilaspur,20/09/2018,12,Local,1930,1955,1930,
Bilaspur,22/09/2018,2.8,Local,1934,1934,1934,
Bilaspur,24/09/2018,8.3,Local,1921,1921,1921,
Bilaspur,26/09/2018,12,Local,1940,1960,1960,
Bilaspur,27/09/2018,6.1,Local,1960,1960,1960,
Bilaspur,29/09/2018,6.4,Local,1965,1965,1965,
Bilha,05/09/2018,2.7,Local,1850,1850,1850,
Dongargarh,19/09/2018,3.6,Deshi,2000,2100,2050,
Durg,12/09/2018,25,Deshi,1750,1800,1775,
Durg,30/09/2018,3,Deshi,1957,1957,1957,
Gandai,30/09/2018,1, ,NR,NR,NR,
Kawardha,05/09/2018,0.4,Deshi,1700,1791,1750,
Kawardha,06/09/2018,1.3,Deshi,1834,1849,1840,
Kawardha,12/09/2018,0.3,Deshi,1700,1750,1725,
Kawardha,18/09/2018,7.6,Deshi,1700,1867,1826,
Kawardha,19/09/2018,0.2,Deshi,1800,1868,1834,
Kawardha,20/09/2018,0.3,Deshi,1800,1866,1833,
Kawardha,23/09/2018,1,Deshi,1854,1874,1864,
Kawardha,27/09/2018,0.9,Deshi,1800,1860,1830,
Kawardha,29/09/2018,6,Deshi,1600,1700,1650,
Kawardha,30/09/2018,54.2,Deshi,1500,1600,1550,
Khamhariya,11/09/2018,12.7,Other,1850,1850,1850,
Kharsiya,17/09/2018,0.9,Other,2200,2200,2200,
Kharsiya,18/09/2018,1,Other,1950,1950,1950,
Kheragarh,08/09/2018,43,Other,1300,1600,1400,
Kheragarh,17/09/2018,20,Other,1300,1500,1400,
Kheragarh,20/09/2018,229,Other,1500,1700,1600,
Kheragarh,27/09/2018,63,Other,1400,1750,1500,
Kheragarh,29/09/2018,110,Other,1400,1600,1500,
Kotba,27/09/2018,5,Other,1800,1800,1800,
Kotba,29/09/2018,6,Other,1800,1800,1800,
Kurud,01/09/2018,3.2,Other,1828,1840,1836,
Kurud,04/09/2018,0.9,Other,1839,1839,1839,
