2016-01-01,419.0
2016-01-02,406.6666666666667
2016-01-03,394.3333333333333
2016-01-04,382.0
2016-01-05,311.0
2016-01-06,369.0
2016-01-07,340.5
2016-01-08,312.0
2016-01-09,345.6666666666667
2016-01-10,379.3333333333333
2016-01-11,413.0
2016-01-12,349.0
2016-01-13,399.0
2016-01-14,382.0
2016-01-15,376.0
2016-01-16,370.0
2016-01-17,391.0
2016-01-18,412.0
2016-01-19,318.0
2016-01-20,330.0
2016-01-21,387.0
2016-01-22,412.0
2016-01-23,412.0
2016-01-24,436.5
2016-01-25,461.0
2016-01-26,446.8
2016-01-27,432.6
2016-01-28,418.4
2016-01-29,404.2
2016-01-30,390.0
2016-01-31,375.8
2016-02-01,361.6
2016-02-02,347.4
2016-02-03,333.2
2016-02-04,319.0
2016-02-05,402.0
2016-02-06,382.0
2016-02-07,397.5
2016-02-08,413.0
2016-02-09,415.25
2016-02-10,417.5
2016-02-11,419.75
2016-02-12,422.0
2016-02-13,443.6666666666667
2016-02-14,465.3333333333333
2016-02-15,487.0
2016-02-16,458.0
2016-02-17,429.0
2016-02-18,382.0
2016-02-19,487.0
2016-02-20,411.0
2016-02-21,436.0
2016-02-22,461.0
2016-02-23,313.0
2016-02-24,346.0
2016-02-25,379.0
2016-02-26,412.0
2016-02-27,411.0
2016-02-28,401.5
2016-02-29,392.0
2016-03-01,369.0
2016-03-02,462.0
2016-03-03,322.0
2016-03-04,412.0
2016-03-05,357.0
2016-03-06,334.6666666666667
2016-03-07,312.3333333333333
2016-03-08,290.0
2016-03-09,290.0
2016-03-10,312.0
2016-03-11,412.0
2016-03-12,293.0
2016-03-13,174.0
2016-03-14,55.0
2016-03-15,387.0
2016-03-16,417.0
2016-03-17,390.0
2016-03-18,397.0
2016-03-19,430.0
2016-03-20,458.5
2016-03-21,487.0
2016-03-22,478.0
2016-03-23,469.0
2016-03-24,369.0
2016-03-25,384.0
2016-03-26,399.0
2016-03-27,414.0
2016-03-28,429.0
2016-03-29,350.0
2016-03-30,402.0
2016-03-31,361.0
2016-04-01,411.0
2016-04-02,390.0
2016-04-03,396.0
2016-04-04,402.0
2016-04-05,783.0
2016-04-06,382.0
2016-04-07,290.0
2016-04-08,317.75
2016-04-09,345.5
2016-04-10,373.25
2016-04-11,401.0
2016-04-12,411.0
2016-04-13,413.0
2016-04-14,316.5
2016-04-15,220.0
2016-04-16,311.0
2016-04-17,303.5
2016-04-18,296.0
2016-04-19,306.5
2016-04-20,317.0
2016-04-21,290.0
2016-04-22,311.0
2016-04-23,287.0
2016-04-24,267.0
2016-04-25,247.0
2016-04-26,227.0
2016-04-27,269.0
2016-04-28,290.5
2016-04-29,312.0
2016-04-30,287.0
2016-05-01,268.0
2016-05-02,249.0
2016-05-03,230.0
2016-05-04,247.0
2016-05-05,225.0
2016-05-06,255.5
2016-05-07,286.0
2016-05-08,287.3333333333333
2016-05-09,288.6666666666667
2016-05-10,290.0
2016-05-11,282.0
2016-05-12,252.0
2016-05-13,297.0
2016-05-14,246.0
2016-05-15,257.5
2016-05-16,269.0
2016-05-17,287.0
2016-05-18,299.0
2016-05-19,286.0
2016-05-20,289.0
2016-05-21,279.0
2016-05-22,295.5
2016-05-23,312.0
2016-05-24,262.0
2016-05-25,312.0
2016-05-26,218.0
2016-05-27,202.0
2016-05-28,289.0
2016-05-29,299.5
2016-05-30,310.0
2016-05-31,260.0
2016-06-01,252.0
2016-06-02,221.0
2016-06-03,290.0
2016-06-04,299.0
2016-06-05,305.5
2016-06-06,312.0
2016-06-07,287.0
2016-06-08,312.0
2016-06-09,249.0
2016-06-10,312.0
2016-06-11,322.0
2016-06-12,311.5
2016-06-13,301.0
2016-06-14,284.0
2016-06-15,267.0
2016-06-16,222.0
2016-06-17,286.0
2016-06-18,246.0
2016-06-19,267.0
2016-06-20,288.0
2016-06-21,259.0
2016-06-22,301.0
2016-06-23,212.0
2016-06-24,226.0
2016-06-25,263.0
2016-06-26,287.5
2016-06-27,312.0
2016-06-28,252.0
2016-06-29,287.0
2016-06-30,217.0
2016-07-01,287.0
2016-07-02,277.0
2016-07-03,382.0
2016-07-04,487.0
2016-07-05,300.0
2016-07-06,225.0
2016-07-07,236.0
2016-07-08,247.0
2016-07-09,285.0
2016-07-10,323.0
2016-07-11,361.0
2016-07-12,298.0
2016-07-13,319.0
2016-07-14,269.0
2016-07-15,329.0
2016-07-16,312.0
2016-07-17,339.5
2016-07-18,367.0
2016-07-19,281.0
2016-07-20,317.0
2016-07-21,249.0
2016-07-22,290.0
2016-07-23,312.0
2016-07-24,364.0
2016-07-25,416.0
2016-07-26,269.0
2016-07-27,316.0
2016-07-28,282.0
2016-07-29,311.0
2016-07-30,297.0
2016-07-31,319.5
2016-08-01,342.0
2016-08-02,312.0
2016-08-03,343.0
2016-08-04,312.0
2016-08-05,382.0
2016-08-06,316.0
2016-08-07,374.0
2016-08-08,432.0
2016-08-09,312.0
2016-08-10,312.0
2016-08-11,300.0
2016-08-12,381.0
2016-08-13,342.0
2016-08-14,377.0
2016-08-15,412.0
2016-08-16,282.0
2016-08-17,382.0
2016-08-18,316.0
2016-08-19,400.0
2016-08-20,290.0
2016-08-21,351.0
2016-08-22,412.0
2016-08-23,323.0
2016-08-24,423.0
2016-08-25,455.0
2016-08-26,487.0
2016-08-27,382.0
2016-08-28,402.5
2016-08-29,423.0
2016-08-30,312.0
2016-08-31,311.0
2016-09-01,302.0
2016-09-02,202.0
2016-09-03,312.0
2016-09-04,308.0
2016-09-05,304.0
2016-09-06,300.0
2016-09-07,382.0
2016-09-08,393.0
2016-09-09,423.0
2016-09-10,682.0
2016-09-11,602.5
2016-09-12,523.0
2016-09-13,523.0
2016-09-14,523.0
2016-09-15,189.0
2016-09-16,199.0
2016-09-17,246.0
2016-09-18,266.5
2016-09-19,287.0
2016-09-20,202.0
2016-09-21,287.0
2016-09-22,287.0
2016-09-23,299.0
2016-09-24,293.0
2016-09-25,297.0
2016-09-26,301.0
2016-09-27,282.0
2016-09-28,248.5
2016-09-29,215.0
2016-09-30,248.5
2016-10-01,282.0
2016-10-02,297.0
2016-10-03,312.0
2016-10-04,249.0
2016-10-05,247.0
2016-10-06,268.0
2016-10-07,287.0
2016-10-08,272.0
2016-10-09,257.0
2016-10-10,242.0
2016-10-11,182.0
2016-10-12,182.0
2016-10-13,182.0
2016-10-14,247.0
2016-10-15,242.0
2016-10-16,270.5
2016-10-17,299.0
2016-10-18,298.0
2016-10-19,312.0
2016-10-20,247.0
2016-10-21,302.0
2016-10-22,269.0
2016-10-23,294.0
2016-10-24,319.0
2016-10-25,289.0
2016-10-26,230.0
2016-10-27,296.0
2016-10-28,311.0
2016-10-29,287.0
2016-10-30,301.5
2016-10-31,316.0
2016-11-01,180.0
2016-11-02,287.0
2016-11-03,202.0
2016-11-04,312.0
2016-11-05,311.0
2016-11-06,314.5
2016-11-07,318.0
2016-11-08,287.0
2016-11-09,287.0
2016-11-10,249.0
2016-11-11,311.0
2016-11-12,361.0
2016-11-13,336.0
2016-11-14,311.0
2016-11-15,201.0
2016-11-16,287.0
2016-11-17,247.0
2016-11-18,282.0
2016-11-19,270.0
2016-11-20,298.5
2016-11-21,327.0
2016-11-22,287.0
2016-11-23,247.0
2016-11-24,216.0
2016-11-25,312.0
2016-11-26,316.0
2016-11-27,211.5
2016-11-28,107.0
2016-11-29,269.0
2016-11-30,311.0
2016-12-01,286.0
2016-12-02,299.0
2016-12-03,299.0
2016-12-04,305.0
2016-12-05,311.0
2016-12-06,280.0
2016-12-07,299.0
2016-12-08,247.0
2016-12-09,280.0
2016-12-10,287.0
2016-12-11,294.5
2016-12-12,302.0
2016-12-13,249.0
2016-12-14,290.0
2016-12-15,207.0
2016-12-16,302.0
2016-12-17,315.0
2016-12-18,316.0
2016-12-19,317.0
2016-12-20,287.0
2016-12-21,301.0
2016-12-22,282.0
2016-12-23,302.0
2016-12-24,302.0
2016-12-25,314.5
2016-12-26,327.0
2016-12-27,287.0
2016-12-28,292.0
2016-12-29,202.0
2016-12-30,292.0
2016-12-31,273.0
2017-01-01,276.0
2017-01-02,279.0
2017-01-03,229.0
2017-01-04,287.0
