Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Bailahongal,19/05/2006,3,Local,200,300,250,
Bangalore,02/05/2006,2804,Bangalore-Samall,240,260,250,
Bangalore,03/05/2006,1663,Bangalore-Samall,240,260,250,
Bangalore,04/05/2006,1418, ,NR,NR,NR,
Bangalore,05/05/2006,1524, ,NR,NR,NR,
Bangalore,06/05/2006,1732, ,NR,NR,NR,
Bangalore,08/05/2006,1258, ,NR,NR,NR,
Bangalore,09/05/2006,7221,Bangalore-Samall,200,250,225,
Bangalore,10/05/2006,1008, ,NR,NR,NR,
Bangalore,11/05/2006,773,Bangalore-Samall,200,220,210,
Bangalore,12/05/2006,820, ,NR,NR,NR,
Bangalore,15/05/2006,2724,Bangalore-Samall,200,220,210,
Bangalore,16/05/2006,1114,Bangalore-Samall,220,250,235,
Bangalore,17/05/2006,1253,Bangalore-Samall,220,250,235,
Bangalore,18/05/2006,956, ,NR,NR,NR,
Bangalore,19/05/2006,1083,Bangalore-Samall,200,300,250,
Bangalore,20/05/2006,1493,Bangalore-Samall,220,260,240,
Bangalore,22/05/2006,2125, ,NR,NR,NR,
Bangalore,23/05/2006,1182,Bangalore-Samall,220,260,240,
Bangalore,24/05/2006,1191, ,NR,NR,NR,
Bangalore,26/05/2006,1110,Bangalore-Samall,220,260,240,
Bangalore,27/05/2006,1400,Bangalore-Samall,260,280,270,
Bangalore,29/05/2006,1500,Bangalore-Samall,280,300,290,
Bangalore,30/05/2006,1011,Bangalore-Samall,200,220,210,
Bangalore,31/05/2006,954,Bangalore-Samall,200,220,210,
Belgaum,04/05/2006,12, ,NR,NR,NR,
Belgaum,05/05/2006,27, ,NR,NR,NR,
Belgaum,06/05/2006,563, ,NR,NR,NR,
Belgaum,10/05/2006,762, ,NR,NR,NR,
Belgaum,11/05/2006,118, ,NR,NR,NR,
Belgaum,12/05/2006,57, ,NR,NR,NR,
Belgaum,13/05/2006,410,White,200,475,300,
Belgaum,17/05/2006,345, ,NR,NR,NR,
Belgaum,18/05/2006,21, ,NR,NR,NR,
Belgaum,19/05/2006,33, ,NR,NR,NR,
Belgaum,20/05/2006,319,Pusa-Red,200,400,300,
Belgaum,20/05/2006,319,White,200,450,350,
Belgaum,21/05/2006,48,Pusa-Red,200,400,300,
Belgaum,21/05/2006,48,White,200,450,350,
Belgaum,22/05/2006,118,Pusa-Red,200,400,300,
Belgaum,22/05/2006,118,White,200,450,350,
Belgaum,23/05/2006,100,Pusa-Red,200,400,300,
Belgaum,23/05/2006,100,White,200,450,350,
Belgaum,25/05/2006,51, ,NR,NR,NR,
Belgaum,26/05/2006,62, ,NR,NR,NR,
Belgaum,27/05/2006,427, ,NR,NR,NR,
Belgaum,30/05/2006,64, ,NR,NR,NR,
Belgaum,31/05/2006,301,White,200,450,300,
Bellary,01/05/2006,12,Onion,200,250,250,
Bellary,02/05/2006,25, ,NR,NR,NR,
Bhadravathi,03/05/2006,2,Local,300,500,400,
Bhadravathi,08/05/2006,3,Local,300,400,350,
Bhadravathi,29/05/2006,3,Local,300,500,400,
Bidar,20/05/2006,25, ,NR,NR,NR,
Bidar,22/05/2006,14, ,NR,NR,NR,
Bidar,23/05/2006,24, ,NR,NR,NR,
Bidar,24/05/2006,17, ,NR,NR,NR,
Bidar,25/05/2006,19, ,NR,NR,NR,
Bidar,30/05/2006,14, ,NR,NR,NR,
Bidar,31/05/2006,12, ,NR,NR,NR,
Bijapur,04/05/2006,90, ,NR,NR,NR,
Bijapur,08/05/2006,90, ,NR,NR,NR,
Bijapur,11/05/2006,60, ,NR,NR,NR,
Bijapur,15/05/2006,90, ,NR,NR,NR,
Bijapur,18/05/2006,50, ,NR,NR,NR,
Bijapur,22/05/2006,150, ,NR,NR,NR,
Chamaraj Nagar,18/05/2006,1,Local,320,350,325,
Chamaraj Nagar,26/05/2006,1,Bangalore-Samall,400,500,456,
Chickkaballapura,03/05/2006,12,Bangalore-Samall,200,500,350,
Chickkaballapura,06/05/2006,7,Bangalore-Samall,200,400,300,
Chickkaballapura,10/05/2006,17,Bangalore-Samall,200,400,300,
Chickkaballapura,17/05/2006,23, ,NR,NR,NR,
Chickkaballapura,20/05/2006,14,Bangalore-Samall,200,400,300,
Chickkaballapura,24/05/2006,10,Bangalore-Samall,200,300,250,
Chickkaballapura,27/05/2006,15,Bangalore-Samall,200,300,250,
Chikkamagalore,03/05/2006,11,Local,383,422,402,
Chikkamagalore,04/05/2006,3,Local,340,420,400,
Chikkamagalore,09/05/2006,14,Local,360,440,400,
Chikkamagalore,11/05/2006,2,Local,372,412,392,
Chikkamagalore,12/05/2006,1,Local,300,360,330,
Chikkamagalore,17/05/2006,15, ,NR,NR,NR,
Chikkamagalore,23/05/2006,9,Local,319,369,344,
Chikkamagalore,26/05/2006,1,Local,380,420,400,
Chikkamagalore,31/05/2006,12,Local,384,424,404,
Davangere,02/05/2006,121, ,NR,NR,NR,
Davangere,03/05/2006,120, ,NR,NR,NR,
Davangere,04/05/2006,100, ,NR,NR,NR,
Davangere,05/05/2006,82, ,NR,NR,NR,
Davangere,06/05/2006,102, ,NR,NR,NR,
Davangere,08/05/2006,112, ,NR,NR,NR,
Davangere,09/05/2006,94, ,NR,NR,NR,
Davangere,10/05/2006,101, ,NR,NR,NR,
Davangere,11/05/2006,100, ,NR,NR,NR,
Davangere,12/05/2006,110, ,NR,NR,NR,
Davangere,15/05/2006,100, ,NR,NR,NR,
Davangere,16/05/2006,100, ,NR,NR,NR,
Davangere,17/05/2006,100, ,NR,NR,NR,
Davangere,18/05/2006,100, ,NR,NR,NR,
Davangere,19/05/2006,101, ,NR,NR,NR,
Davangere,20/05/2006,100, ,NR,NR,NR,
Davangere,22/05/2006,101, ,NR,NR,NR,
Davangere,23/05/2006,102, ,NR,NR,NR,
Davangere,24/05/2006,104, ,NR,NR,NR,
Davangere,25/05/2006,130, ,NR,NR,NR,
Davangere,26/05/2006,125, ,NR,NR,NR,
Davangere,27/05/2006,102, ,NR,NR,NR,
Davangere,29/05/2006,111, ,NR,NR,NR,
Davangere,30/05/2006,113, ,NR,NR,NR,
Davangere,31/05/2006,110, ,NR,NR,NR,
Doddaballa Pur,02/05/2006,1,Onion,500,600,550,
Doddaballa Pur,03/05/2006,10,Onion,490,700,500,
Doddaballa Pur,17/05/2006,2,Onion,450,550,500,
Doddaballa Pur,31/05/2006,9,Onion,500,800,700,
Gundlupet,05/05/2006,67,Local,350,500,352,
Gundlupet,12/05/2006,46,Local,350,500,354,
Gundlupet,19/05/2006,27,Local,350,833,366,
Gundlupet,25/05/2006,16,Local,313,400,357,
Hassan,03/05/2006,452, ,NR,NR,NR,
Hassan,10/05/2006,456, ,NR,NR,NR,
Hassan,15/05/2006,8, ,NR,NR,NR,
Hassan,17/05/2006,438,Local,200,380,290,
Hospet,02/05/2006,7,Local,250,320,280,
Hospet,03/05/2006,2,Local,300,300,300,
Hospet,05/05/2006,5,Local,200,300,250,
Hospet,08/05/2006,6,Local,250,300,280,
Hospet,09/05/2006,3,Local,300,300,300,
Hospet,10/05/2006,1,Local,300,300,300,
Hospet,15/05/2006,4,Local,250,300,280,
Hospet,16/05/2006,5,Local,245,290,280,
Hospet,17/05/2006,4,Local,200,300,280,
Hospet,19/05/2006,2, ,NR,NR,NR,
Hospet,20/05/2006,1,Local,300,300,300,
Hospet,22/05/2006,2,Local,300,300,300,
Hospet,23/05/2006,6, ,NR,NR,NR,
Hospet,24/05/2006,10,Local,280,305,300,
Hospet,26/05/2006,5,Local,270,300,280,
Hospet,29/05/2006,5,Local,250,400,300,
Hospet,30/05/2006,7,Local,280,300,290,
Hospet,31/05/2006,3,Local,300,400,350,
Hubli (Amaragol),02/05/2006,200, ,NR,NR,NR,
Hubli (Amaragol),03/05/2006,180, ,NR,NR,NR,
Hubli (Amaragol),04/05/2006,140, ,NR,NR,NR,
